,count,mean,std,min,10%,50%,90%,max,brier,type,scale,calibration_type,ATE,Balancing,ATE_error
3,10000.0,0.01867198965236984,0.011096346099694851,1.7249519158046844e-06,0.003439686410974453,0.01877521459581427,0.03285427357317121,0.046188407520552824,0.22328697902076916,lr,lr_model,,4.897130726834514,0.36432503036867425,0.10286927316548589
3,10000.0,0.016985747343147083,0.013066628840905295,3.0445298406789334e-06,0.0020261364557538023,0.014500902924224846,0.03597646918745138,0.058590067838744875,0.22329922246735223,lr_calibrated,lr_model,sigmoid_calib,4.9776304259710304,0.36502507307722976,0.022369574028969552
3,10000.0,0.03854325201469956,0.02795384509594795,8.83563926412645e-06,0.005619673744777065,0.03349112364321691,0.08020485281317297,0.12816161500511986,0.2173193991268986,GBT_cv,GBT_cv_model,,5.150441564555693,0.3711648289399085,0.1504415645556927
3,10000.0,0.01700809195805784,0.016451682536080786,1.0946411336920647e-05,0.002437853278041685,0.009934364998651968,0.04344679162018713,0.06990878080107783,0.21697183552302404,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,4.905763710459579,0.3596002511503588,0.0942362895404214
3,10000.0,0.04970786652149817,0.03640813430946808,1.3011355223135901e-05,0.006454795278050086,0.043104453407631915,0.10320000591386011,0.17023577816696397,0.2172103204902764,rf_cv,rf_cv_model,,5.377729980949496,0.3788760970134033,0.3777299809494963
3,10000.0,0.015486107852736233,0.01650074949977298,3.129485025121781e-06,0.0005460219749181816,0.008870006198805347,0.040463153371002765,0.0751135004113059,0.21594112925084047,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.015371561156848,0.3613722519008014,0.015371561156848124
4,10000.0,0.12689756807890532,0.08837937453015592,1.2274622449237604e-05,0.021974912175056507,0.11372426080058959,0.24976897420428051,0.5320310631764105,0.24360623663674083,scaled_expit_0.125,0.125,,6.671428461164023,0.38678479124108023,1.671428461164023
4,10000.0,0.016863328253867438,0.009527818516056476,1.1264057467208488e-05,0.004690715826031389,0.01564428311104138,0.03047605357176289,0.04561266136706088,0.2250893221696168,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.164991347145838,0.3494871248472416,0.16499134714583796
4,10000.0,0.10980828411938894,0.07534353627558694,2.3379879114160396e-05,0.019424238230209136,0.09927936186067107,0.2145009182064716,0.44292839989064237,0.23821870372687598,scaled_expit_0.25,0.25,,6.387391794661395,0.38454394166329664,1.3873917946613954
4,10000.0,0.016782931944853054,0.009638660232944456,1.80827267750594e-05,0.0046290719528870655,0.01536061218985768,0.030643129644240107,0.046258499398419306,0.22509106618313846,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.165090521783256,0.34945395607792257,0.1650905217832559
4,10000.0,0.0985814283396502,0.06688013616538926,1.278010838978716e-05,0.017597380121405992,0.08960019660604251,0.1914191277838173,0.3849701762467814,0.23519168894055348,scaled_expit_0.3333333333333333,0.3333333333333333,,6.213831656350875,0.3823433977944648,1.2138316563508749
4,10000.0,0.016704210606558592,0.009755949190589185,1.1918574830405149e-06,0.004580893246005735,0.015077357039297523,0.030819617278318515,0.04687810327085662,0.22509325063371735,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.165218834879619,0.3494220030112595,0.16521883487961908
4,10000.0,0.07667852346895687,0.05074532266430737,2.0344947038508643e-05,0.01398394472451588,0.07023784827844554,0.14754309826847467,0.2770921487508998,0.2304523013903262,scaled_expit_0.5,0.5,,5.8975152752167,0.3764025087533008,0.8975152752167004
4,10000.0,0.01650458374589865,0.010099790575024971,1.6535250827454107e-06,0.004389773520600911,0.014340835999080648,0.03127249165947384,0.048395401263713556,0.22510141830714173,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.1657225589519715,0.34934337492447826,0.16572255895197152
4,10000.0,0.04560487888805686,0.029133327200648023,4.638427223868646e-06,0.008569430344557505,0.04208358678903723,0.08668942831661731,0.14294799142110315,0.22632578349661653,scaled_expit_0.75,0.75,,5.479735117061197,0.3643382280494961,0.479735117061197
4,10000.0,0.01616696374351213,0.01088230501079829,6.284845376347548e-07,0.003961594259213263,0.012962635990448779,0.032538024772189096,0.05088378129829769,0.22512842800092903,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.16751671516072,0.3492245977616317,0.16751671516071998
4,10000.0,0.017120291479533537,0.011772680794792417,2.967698483624659e-07,0.003008906150611624,0.0143160452867869,0.035039716589655816,0.04344360861518322,0.22512669387143505,scaled_expit_1,1,,5.101777499032123,0.3497222552645169,0.10177749903212341
4,10000.0,0.015887251813898672,0.011908931368220691,2.5373619222390786e-06,0.0035275740256403842,0.011576355500868218,0.03424113601191813,0.0553000203172125,0.22518059633136217,scaled_expit_1_calibrated,1,sigmoid_calib,5.171220576113834,0.3491596807018924,0.1712205761138339
4,10000.0,0.009701208420113204,0.008542054667615368,4.5354309419209926e-07,0.0008765970145305336,0.0066298531523445725,0.023458449010710127,0.029465317493518883,0.22608761032538197,scaled_expit_1.25,1.25,,4.7348976322367,0.3338413380449917,0.26510236776330043
4,10000.0,0.01574719852177951,0.01303779468296112,3.3123759968223254e-07,0.0029307460285284527,0.010554696109867007,0.03616392499044833,0.05810451867814555,0.22526256501931613,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.177312218388513,0.34919120398820475,0.1773122183885132
4,10000.0,0.0322105474829238,0.020119261079429334,9.910442738347847e-06,0.00538885223646422,0.0308509640771068,0.06008067048722709,0.08201157307043982,0.22854001254764034,scaled_expit_1.5,1.5,,4.350274012535955,0.31770328429001066,0.6497259874640449
4,10000.0,0.01577509726435365,0.01411808672868781,6.957208382674107e-06,0.0022348800943120697,0.010051014859167068,0.037957091142162086,0.059246263018951514,0.225374289734928,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.185857115628499,0.34933533352806845,0.18585711562849916
4,10000.0,0.05296823627658736,0.030335476608588353,1.1811904382375005e-06,0.010237327304459134,0.05369906301586558,0.0935324479112016,0.12093351681592146,0.23196099522696167,scaled_expit_1.75,1.75,,3.9153711185871845,0.30200214892987504,1.0846288814128155
4,10000.0,0.01597338105502061,0.015019432550664204,2.2376805081103512e-07,0.0016743607326676348,0.010244718790590829,0.03956918253217746,0.05908579745877979,0.22551229284600285,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.196590330711525,0.34958740011147893,0.19659033071152532
4,10000.0,0.07157722731316445,0.038869549719462014,1.7782543555888708e-05,0.015122570343177278,0.074670352410938,0.12224735758274406,0.15052567858946297,0.2359658937187367,scaled_expit_2,2,,3.389634901848489,0.2871631998205254,1.6103650981515112
4,10000.0,0.01640879436723175,0.01559936917580328,1.2833283465907286e-06,0.001376747226039571,0.010907294623315578,0.04071672533327751,0.058081402736821636,0.2256713969139776,scaled_expit_2_calibrated,2,sigmoid_calib,5.209075639330158,0.34993098363990344,0.20907563933015805
4,10000.0,0.12910175767375812,0.0605998967106822,6.378235708448532e-05,0.03334567187233344,0.1410693983930717,0.19865221625014037,0.22002125256799432,0.25352057876682155,scaled_expit_3,3,,-1.120882993627247,0.23914335669564485,6.120882993627247
4,10000.0,0.01916695255171803,0.015678792494776127,5.087664174840967e-06,0.0020297046459362813,0.015746316631270157,0.04179476510579874,0.051604363685780336,0.22641608624518575,scaled_expit_3_calibrated,3,sigmoid_calib,5.267761656876088,0.351821019431545,0.2677616568760879
4,10000.0,0.016999158101397804,0.009354204276672747,7.591935494377644e-06,0.005129621347971414,0.015381945785204187,0.03051073190960574,0.046070595886911536,0.225002169241523,lr,lr_model,,5.044497267849292,0.35000089717992516,0.044497267849291866
4,10000.0,0.016101177538658012,0.011925092827211567,1.9500414440987157e-06,0.003830634171316655,0.0113224811318276,0.034622330766496304,0.05687704152331656,0.2251018062689045,lr_calibrated,lr_model,sigmoid_calib,5.053378327669194,0.35023714577514037,0.05337832766919437
4,10000.0,0.03890908320790297,0.02716139601493068,6.9961431249376815e-06,0.007754528124822271,0.03363244106091437,0.07743687425894963,0.1552434028095817,0.21973882449230694,GBT_cv,GBT_cv_model,,5.2205214856794395,0.3507667333980526,0.22052148567943952
4,10000.0,0.01583178462349846,0.015284315538201509,4.427514741611738e-06,0.0018282080152768783,0.009237150588076948,0.03861169603959082,0.08198596220304377,0.21932305113079856,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,4.928009076446375,0.33599287192818944,0.07199092355362513
4,10000.0,0.051974802657333466,0.03693128948728518,2.789870864966515e-05,0.008863368042662096,0.045667868700094066,0.10587507400716886,0.18647956094902196,0.21932224734832453,rf_cv,rf_cv_model,,5.440534782896301,0.35262002213293087,0.4405347828963011
4,10000.0,0.015534519772806744,0.016100065851311178,2.4700801404264894e-07,0.0005686159548206393,0.009576742442090475,0.040589317633179176,0.07184168735710827,0.2178686816919063,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.0371790817730595,0.32919404170896843,0.03717908177305951
5,10000.0,0.12415902989905078,0.08569722549632304,6.48374369232596e-05,0.021902801849521644,0.11140006990996182,0.24083920653582408,0.5355900946529072,0.24373413410141312,scaled_expit_0.125,0.125,,6.778363846996745,0.3856655711031205,1.7783638469967453
5,10000.0,0.016220160517591106,0.00983305433933739,6.688139833066487e-07,0.004415615125680489,0.015693337545885228,0.025116761832826677,0.06682780202858539,0.22616972581715009,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.042426303541592,0.3518903028718761,0.042426303541591714
5,10000.0,0.10691394105833364,0.07275225311772938,5.1226727099673575e-06,0.019065914143560996,0.09705165373596084,0.20560781978409162,0.44856701402673255,0.23848109596909886,scaled_expit_0.25,0.25,,6.486002868325462,0.3835593606926112,1.4860028683254622
5,10000.0,0.01614895668392117,0.009929327397357964,9.797781105325143e-07,0.00434975873165368,0.015521308054342209,0.025547859378857996,0.06721617799475008,0.22617294671832988,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.045094020009262,0.3519230419293429,0.04509402000926244
5,10000.0,0.09558564207765112,0.06434677460491264,1.4327019587867529e-05,0.01710912441818693,0.08749140609351147,0.1830206077323385,0.39186719988774843,0.23554684480371316,scaled_expit_0.3333333333333333,0.3333333333333333,,6.305948320516908,0.3814604897753737,1.305948320516908
5,10000.0,0.01607990106421151,0.010030842608449653,9.564515119353523e-06,0.004279440105555987,0.01536741188630164,0.026209172616578177,0.0675622998373704,0.22617661555872695,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.04778408913789,0.3519580194872247,0.04778408913789001
5,10000.0,0.07350162215742188,0.048333283612185425,3.0161201896139467e-05,0.013352201421926469,0.06800618009200665,0.1388575242568411,0.285835786597041,0.2309993892680613,scaled_expit_0.5,0.5,,5.973574312716086,0.37575703069342564,0.9735743127160861
5,10000.0,0.01590607673383488,0.01032645611841876,1.6677898458938856e-06,0.004079373924490204,0.014929701010468838,0.02746199208080974,0.06827008776628715,0.22618877102741122,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.055094803988809,0.3520630044585764,0.05509480398880928
5,10000.0,0.04224642045843851,0.027033971086797965,3.722791690807803e-06,0.007374349667410846,0.040381109528929704,0.07782514034402847,0.15220670350554089,0.22717452806734353,scaled_expit_0.75,0.75,,5.520476125973794,0.36413967981125767,0.5204761259737936
5,10000.0,0.015617174076226457,0.010991318328353128,1.5601730118941504e-07,0.0036729173421505006,0.01405123059444699,0.02937541588020335,0.06870780358763448,0.22622350350064527,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.069962194334487,0.35231969837414534,0.06996219433448658
5,10000.0,0.015118138225720685,0.009990392024464114,2.65449559327946e-06,0.0024956931404816977,0.01492468750538023,0.027290964226916514,0.05034542422763312,0.22628985053051598,scaled_expit_1,1,,5.085636669570929,0.3500667906760947,0.08563666957092941
5,10000.0,0.015380625366887663,0.011854783946822513,7.882918522383875e-07,0.003146428116011213,0.01305578771876642,0.0315474224735504,0.0677362487586706,0.22628402021064598,scaled_expit_1_calibrated,1,sigmoid_calib,5.088243846937402,0.3527058425217223,0.08824384693740228
5,10000.0,0.01643412086572267,0.010184457717039875,2.1534718971372158e-06,0.003652966732554508,0.014570925868066353,0.02956787668311603,0.04605266331867375,0.22757123501056417,scaled_expit_1.25,1.25,,4.6264320878452985,0.3347922771647775,0.37356791215470153
5,10000.0,0.015271328392130098,0.012803822291708747,8.29223402398771e-06,0.002587197033440881,0.012043173160208975,0.033706557577630525,0.06539261309314313,0.22637341193586885,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.10891398786778,0.3532157761505571,0.10891398786777984
5,10000.0,0.037669714017158594,0.02316536401579982,5.936181584065281e-07,0.006552605668592515,0.03791488345789998,0.06867436027495297,0.09177038230117474,0.23034096552920127,scaled_expit_1.5,1.5,,4.092127223108458,0.31928668007051336,0.9078727768915424
5,10000.0,0.015319283003432849,0.013723680723355048,3.915458451908549e-06,0.0017762966539278113,0.01136955053133315,0.03562557899354541,0.06220624362595653,0.2264904817859373,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.131244125474281,0.353827473973753,0.13124412547428133
5,10000.0,0.0583866702657705,0.033523665388607495,3.9001068341537604e-07,0.011082771593777548,0.05988006194673501,0.10289505180543274,0.12534108029834745,0.2340665665039101,scaled_expit_1.75,1.75,,3.415509748482717,0.3042134446416327,1.5844902515172832
5,10000.0,0.015481470669433665,0.014517112840041839,4.1961755803399114e-07,0.0006765957488344299,0.011256405434980382,0.03727013671168117,0.05866991266922994,0.226631101063599,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.154649686110122,0.3545111557451088,0.15464968611012164
5,10000.0,0.07712777082379181,0.0421169038324258,1.4441400145837058e-05,0.016014754982202246,0.08058259083707325,0.13215358481732517,0.15440020862634407,0.23835539283794868,scaled_expit_2,2,,2.5009784688998797,0.2899775908163807,2.4990215311001203
5,10000.0,0.015839216555931027,0.015027565693144276,9.097675873759314e-08,0.0004754591217215609,0.011847870584220349,0.03848876550101313,0.055166734975640036,0.22678988039169048,scaled_expit_2_calibrated,2,sigmoid_calib,5.178629821304766,0.3552370855105392,0.17862982130476635
5,10000.0,0.1348930417225586,0.06377647645273654,8.394762355479202e-05,0.035180611093228856,0.1468821587181793,0.20938055823285934,0.22784094032211843,0.2567662836352628,scaled_expit_3,3,,-7.789454148853282,0.24398705382517916,12.789454148853281
5,10000.0,0.018575863072936825,0.015014850542780032,1.5616830087994416e-06,0.0014295790023868438,0.016764292384717577,0.04016872531654759,0.044975622650171854,0.22750800375131297,scaled_expit_3_calibrated,3,sigmoid_calib,5.273015679233902,0.3581415406052876,0.273015679233902
5,10000.0,0.01663122632156766,0.009483243426998945,4.0853875638013903e-07,0.004943844471359049,0.016062088396794905,0.02550535064057422,0.06493682517391061,0.2260534745460935,lr,lr_model,,4.955312877666471,0.35165390845849365,0.044687122333528784
5,10000.0,0.01582538565900258,0.011463657267562346,1.7612487115403752e-06,0.003832334093110146,0.012937633224428174,0.032276300154712445,0.06468991009060608,0.2261498482607954,lr_calibrated,lr_model,sigmoid_calib,5.00265569855669,0.35149247082980506,0.0026556985566896785
5,10000.0,0.03903647137073298,0.024798416671795945,1.604770341989692e-05,0.008265004601594439,0.03566748177340773,0.07321640020518017,0.14245548636275568,0.22508337497704306,GBT_cv,GBT_cv_model,,5.376537372452607,0.36045508128476594,0.3765373724526073
5,10000.0,0.016052409463675598,0.01193734301213035,7.042441982685332e-06,0.003610120599086053,0.01295632055975815,0.032473728068589613,0.06765093975063076,0.22450460203952144,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.072053646740113,0.34862036906642985,0.07205364674011339
5,10000.0,0.0477004353609116,0.036043640742172145,3.668352266950059e-06,0.006883601591715438,0.040135258803642715,0.10055775338750421,0.17445208129713852,0.2205259299966147,rf_cv,rf_cv_model,,5.22469106162705,0.3536107365876652,0.2246910616270501
5,10000.0,0.015371521106021567,0.01748812708139401,1.4103263372144959e-06,0.0006145872371555673,0.007238681159997207,0.04307088118474831,0.07634415019461471,0.21950373323094555,rf_cv_calibrated,rf_cv_model,sigmoid_calib,4.759349314005326,0.3352731617178053,0.24065068599467399
6,10000.0,0.12825844151199306,0.08642495276140973,1.1588467373369049e-05,0.023923530608066956,0.11695423555859952,0.2474391735038196,0.5216056635179567,0.24360559957267613,scaled_expit_0.125,0.125,,7.094960358052691,0.3869153946288783,2.094960358052691
6,10000.0,0.018001467080214693,0.009390377497465746,5.324604134382405e-06,0.005421805822121142,0.01979015450207583,0.027836648082124462,0.05840374664976222,0.2251750406222257,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.6394089220490375,0.35664697423192143,0.6394089220490375
6,10000.0,0.1110315107192507,0.07345928364930854,3.431150239396885e-05,0.021208704545291692,0.10242280987417846,0.21194712877366806,0.43611766459398205,0.23822328823284689,scaled_expit_0.25,0.25,,6.811058916570519,0.38567649966398987,1.811058916570519
6,10000.0,0.017913429911521287,0.009457667671526998,4.8504136335170145e-06,0.005334673183691657,0.01963874964367468,0.02781776037186412,0.059005422951319275,0.2251748263571529,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.640647865825884,0.356619372702765,0.6406478658258843
6,10000.0,0.09971729513563307,0.06503745354884133,2.203111831189375e-06,0.019356974694522546,0.09266999667640635,0.18878969905319926,0.3807157136381275,0.2352024102782446,scaled_expit_0.3333333333333333,0.3333333333333333,,6.6383124057759755,0.3841301436398466,1.6383124057759755
6,10000.0,0.017827720591155824,0.009531275036091677,2.239933455527865e-05,0.005288530765164928,0.01941674860787848,0.027811314028934143,0.0595716452234204,0.2251750070434844,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.641949029821007,0.3565928728272316,0.6419490298210073
6,10000.0,0.07765365677018365,0.048980947489494976,4.6245619204077215e-06,0.01549346632945481,0.07400737788643996,0.14397538765891132,0.27765198123490853,0.23048094347560863,scaled_expit_0.5,0.5,,6.325028318877522,0.379455608006885,1.3250283188775223
6,10000.0,0.017606135250422924,0.009755612066780297,2.1291096204967275e-05,0.005087172466018786,0.01880662736041991,0.027849115522308777,0.06088700440151085,0.22517759696935086,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.645731448173534,0.3565281260875975,0.6457314481735343
6,10000.0,0.04642638435101999,0.02751122263318594,7.568763129794931e-06,0.009690552854064961,0.04658744570575238,0.08207254382011259,0.14860360167612352,0.22639479008196653,scaled_expit_0.75,0.75,,5.914010114934587,0.3691614872283883,0.9140101149345874
6,10000.0,0.01722945885553701,0.01030885824605467,5.928355038986588e-06,0.004650919339299343,0.01766624630392863,0.028466986873415024,0.06260202226304168,0.22519280633993777,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.654380270119846,0.3564324362151089,0.6543802701198462
6,10000.0,0.018220145652511305,0.010869189392239914,1.8684476948971351e-06,0.002004845125196808,0.02000542746285275,0.030621754716054606,0.050587342354952325,0.2252510807432484,scaled_expit_1,1,,5.5428359421077955,0.35613445115113657,0.5428359421077955
6,10000.0,0.01690615667186003,0.011093914041146905,1.0687857370905718e-05,0.004003342399698512,0.016393673105735695,0.030728422637428445,0.06316428474287494,0.22523000690576409,scaled_expit_1_calibrated,1,sigmoid_calib,5.666328232325077,0.3563846876259491,0.6663282323250774
6,10000.0,0.013903033005137596,0.006883852991108118,1.1680503547717436e-07,0.004883658776470146,0.01191538911916662,0.02231111611971224,0.04222560469454729,0.2262787374424865,scaled_expit_1.25,1.25,,5.178670304608243,0.3416481281836949,0.17867030460824296
6,10000.0,0.016714919625033287,0.012008197915640602,1.795450647323893e-05,0.0032892931143421902,0.014997360437040419,0.032917051645181925,0.06235604304946518,0.2252949431939076,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.680926915747402,0.35641957003942887,0.6809269157474018
6,10000.0,0.033816234796356655,0.020970141138039345,9.474576452450645e-06,0.006183731958792349,0.03348243544185858,0.06253312533311091,0.08769792857923613,0.22880349761911353,scaled_expit_1.5,1.5,,4.78679526488179,0.3267109894763608,0.21320473511821003
6,10000.0,0.01668179447296383,0.012927922745464145,8.666888381858584e-06,0.002479239674482348,0.013988600959699976,0.03497732816086017,0.060527917159133304,0.22538848927843583,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.697386678384181,0.3565487901844237,0.6973866783841807
6,10000.0,0.0542122954004851,0.03158526384964846,3.850931445448236e-06,0.010489508877167104,0.05501989084619602,0.09699719201794851,0.12161910690381467,0.23229635206473925,scaled_expit_1.75,1.75,,4.326217728151416,0.3120282618184555,0.6737822718485837
6,10000.0,0.016808571418427568,0.013757310828064752,5.746937359329962e-08,0.0014674674829141532,0.013689825466192573,0.036739389438859564,0.05818299000729121,0.2255077998408583,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.714974439336621,0.35676666746929386,0.7149744393366211
6,10000.0,0.07277057113401639,0.04019784432447685,6.937953526964247e-06,0.014709542090358014,0.07509348013647003,0.12601666510070678,0.14757576423483354,0.2363675688907651,scaled_expit_2,2,,3.744520475674159,0.29804374936608513,1.2554795243258412
6,10000.0,0.017074551590919185,0.014429323243056286,1.0621757077222682e-06,0.0005078356236739468,0.014036742013523229,0.038120344054474425,0.05568723944337117,0.22564807175328438,scaled_expit_2_calibrated,2,sigmoid_calib,5.733100744704495,0.35705839899744296,0.7331007447044948
6,10000.0,0.12993606160762314,0.06158842919306031,6.499801093484692e-05,0.034644090403739586,0.1406280861172637,0.2026938736851471,0.21836748819941243,0.2540854765447419,scaled_expit_3,3,,-1.6648476154896912,0.2522476439251837,6.664847615489691
6,10000.0,0.019446505715728767,0.0152081565238958,9.403235543326005e-06,0.0018368859237055946,0.01845450870622059,0.04070198116305963,0.04750735587015653,0.22631861925615548,scaled_expit_3_calibrated,3,sigmoid_calib,5.804133769353468,0.35863252766401965,0.8041337693534683
6,10000.0,0.018057189291491648,0.009163904699406603,3.264454554841034e-06,0.00610307548104474,0.019140108582110127,0.026955862249088105,0.05892996597506073,0.22500856904774563,lr,lr_model,,5.026839268527988,0.35688539850918427,0.026839268527988125
6,10000.0,0.016953786600053727,0.010820577670792102,3.396471602468143e-06,0.004922564024152476,0.0155055437557651,0.03133033630630298,0.060921483299447465,0.22506179600526058,lr_calibrated,lr_model,sigmoid_calib,5.063584315210112,0.3574203833630633,0.06358431521011187
6,10000.0,0.04391371257896577,0.025393466049915613,2.539457626182795e-06,0.010817079982933686,0.04074434092187673,0.07977033574599883,0.12326933821909136,0.2240286075515255,GBT_cv,GBT_cv_model,,5.572902793896362,0.3668665334045132,0.572902793896362
6,10000.0,0.019087445001489282,0.011839063914074336,1.0502626925756875e-05,0.004664533320896093,0.015360503230015254,0.036324490366297174,0.05554582409418782,0.2232478863285268,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.196042468794592,0.3553996755449398,0.19604246879459186
6,10000.0,0.05392252647064015,0.036446445345376076,4.975400796253249e-05,0.011166945076286438,0.04593868729824832,0.10710476275384251,0.16939415650485054,0.21929811792316517,rf_cv,rf_cv_model,,5.570763921833095,0.3673387824559543,0.5707639218330947
6,10000.0,0.017453973596200874,0.016475391825274736,4.891982695931496e-06,0.002346710885958769,0.010595755549743652,0.04338051787403723,0.07042740645183647,0.21784414646541203,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.051808980407821,0.3476333859652196,0.051808980407821004
7,10000.0,0.1278207290685418,0.08812127648657413,6.837739593401615e-05,0.022531453186019658,0.11586566973243806,0.2508613475845552,0.5802544550841197,0.24352592856399907,scaled_expit_0.125,0.125,,6.69975082583586,0.4089124265387111,1.69975082583586
7,10000.0,0.016919242489373355,0.010096021448396393,7.432461536782675e-06,0.0038611262034213612,0.015731327973781073,0.03076503074929204,0.05138751084088122,0.2249783102165994,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.101050870781484,0.37078611173729625,0.10105087078148411
7,10000.0,0.11048437300037164,0.07502904750688529,4.08745925584153e-06,0.019878209186694702,0.10088693224328826,0.21516362425062152,0.47548667331843164,0.23807710393466677,scaled_expit_0.25,0.25,,6.407620439867295,0.40640608501979586,1.4076204398672951
7,10000.0,0.016840716700719655,0.010241507923461084,4.872394677168934e-06,0.003804332468113869,0.015462751268347286,0.03107874476142695,0.05230714576029161,0.22498110303905142,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.10181391501942,0.3707918067743851,0.10181391501942016
7,10000.0,0.09909498981719429,0.06652370094733664,3.6867801839424175e-05,0.018042669264418273,0.09101431360268958,0.19200765256876928,0.4082140836074626,0.2350199497428012,scaled_expit_0.3333333333333333,0.3333333333333333,,6.229772072065372,0.40403261900227544,1.229772072065372
7,10000.0,0.016763974601889005,0.010393320663913687,3.010229205457904e-06,0.003730689849075125,0.01520455397549017,0.03138607147989982,0.05320484541321735,0.22498435315205528,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.102608306491141,0.3707994102114897,0.10260830649114094
7,10000.0,0.07687562761869501,0.05028766195283713,9.654758980071065e-07,0.014453313656930545,0.0713745041226482,0.14693207473423323,0.28617290526686134,0.23024527308360598,scaled_expit_0.5,0.5,,5.907076714068964,0.39777565566369616,0.907076714068964
7,10000.0,0.016569415465778257,0.010828800755703347,3.9967193510292987e-07,0.003532493167694517,0.014497882633117964,0.032262421232345115,0.05547952052568017,0.22499545079911612,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.104893765907952,0.3708295294128476,0.10489376590795185
7,10000.0,0.045355687167475824,0.028399817320245838,9.161343570873726e-06,0.009165712133177618,0.04293356536907625,0.08475239395717984,0.14448472526873013,0.226121992629486,scaled_expit_0.75,0.75,,5.483904472609769,0.3853478133502418,0.483904472609769
7,10000.0,0.016242901156366472,0.0117859710980366,6.079857199914329e-07,0.0030248472285469234,0.013100652725849676,0.03400772751438457,0.05927715621401353,0.22502851242791044,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.110098257929769,0.37093244150792987,0.1100982579297689
7,10000.0,0.01643218168960597,0.009881776907899433,6.4320123167593835e-06,0.003807495548651441,0.015190363376289429,0.029925356031673577,0.05013895463546392,0.2249787597259313,scaled_expit_1,1,,5.103565366394428,0.37051441000113566,0.10356536639442826
7,10000.0,0.01597187696078499,0.013004166241017042,2.689127511779077e-06,0.0024237106436735384,0.011555893624850377,0.036055034250786,0.06237292492193325,0.22508814863067136,scaled_expit_1_calibrated,1,sigmoid_calib,5.117434515483692,0.3711291028827735,0.11743451548369244
7,10000.0,0.009880486179680256,0.006021444209015721,2.4095278854940894e-06,0.0018035070913864529,0.01030730187989326,0.01734943520601754,0.030076671130385004,0.22602959612020937,scaled_expit_1.25,1.25,,4.7347515454512985,0.3545426704188583,0.2652484545487015
7,10000.0,0.015836499608402943,0.014307651357228278,2.101087870798324e-06,0.0017726709401216679,0.010242058948779997,0.03832715555249501,0.064042044122266,0.22517844255077776,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.126774716732837,0.3714290507320579,0.1267747167328368
7,10000.0,0.03335896072569358,0.018559734406629693,1.52214089077507e-06,0.006715116935538574,0.03532293473896103,0.05731561062953341,0.07996434272346997,0.2285900368454459,scaled_expit_1.5,1.5,,4.345107859633527,0.3384047034658157,0.6548921403664734
7,10000.0,0.015899892433805796,0.015496634407877154,8.969045626194827e-07,0.001383301170261464,0.009590403585160362,0.04046437574993454,0.06422001483933315,0.2252989654990335,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.13785594818596,0.3718241612944812,0.13785594818596003
7,10000.0,0.05442876977045273,0.02891516586271696,1.889685166622801e-06,0.011730576836607737,0.05799238392026365,0.09147250669478758,0.11651451687268356,0.23212604500449147,scaled_expit_1.75,1.75,,3.896746857532841,0.32275546985440334,1.103253142467159
